actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
alimentacion supermercados,Minimarket Patadise,Cl,Calle,Virgen de Guia,1,38460,38015,Garachico,Las Cruces,,,669582018.0,,-16.77888405,28.36984627,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion supermercados,Minimarket Piloto,AV,Avenida,Los Remedios,53,38410,38031,Los Realejos,Realejo Alto,,cbmlpiloto@hotmail.com,822109674.0,,-16.58243767,28.38155788,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
alimentacion supermercados,Minimarket Pinillo,CL,Calle,Guarpia,34,36680,38019,Guía de Isora,Guia de Isora,,joserubenhernandezmora@hotmail.com,626008862.0,,-16.7766838,28.2088127,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
alimentacion supermercados,Minimarket Raisa,Cl,Calle,La Union,3,38570,38012,Fasnia,Las Eras,,,,,-16.42318105,28.19416579,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion supermercados,Minimarket Rosi,CL,Calle,Sabino Berthelot,28,38003,38038,Santa Cruz de Tenerife,,,,922287961.0,,-16.25407014,28.46868401,2016-05-09T12:45:15.374000,2016-06-21T08:59:19.825000
alimentacion supermercados,Minimarket Se Me Olvidaba,CR,Carretera,General TF 652 Las Galletas,114,38632,38035,San Miguel,Guargacho,,,922784622.0,0.0,-16.63759273,28.03325011,2016-05-09T12:45:15,2018-01-11T11:09:57.423000
alimentacion supermercados,Minimarket Seven Days 24 Horas,CL,Calle,Belgica,21,38631,38006,Arona,Las Galletas,,,637476567.0,0.0,-16.65605867,28.00723205,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
alimentacion supermercados,Minimarket Seven Days I,AV,Avenida,Juan Carlos I,32,38650,38006,Arona,Los Cristianos CC Bahia de Los Cristianos Lc 02,,sevendaystenerife@hotmail.com,667606521.0,0.0,-16.71148395,28.04835572,2016-05-09T12:45:15.374000,2017-11-16T14:18:43.841000
alimentacion supermercados,Minimarket Seven Days II,AV,Avenida,Los Sabandeños,3,38650,38006,Arona,Los Cristianos Ed Marte,,sevendaystenerife@hotmail.com,667606521.0,0.0,-16.7146125,28.05434636,2016-05-09T12:45:15,2017-08-23T10:20:33.521000
alimentacion supermercados,Minimarket Seven Days III,CL,Calle,Finlandia,12,38650,38006,Arona,Los Cristianos Lc B,,sevendaystenerife@hotmail.com,667606521.0,,-16.72156393,28.05663141,2016-05-09T12:45:15,2016-09-06T10:34:01.843000
alimentacion supermercados,Minimarket Surfing,AV,Avenida,Juan Carlos I,31,38650,38006,Arona,Los Cristianos Ed Jardines del Sur Lc 06,,,922796840.0,0.0,-16.71076618,28.04847077,2016-05-09T12:45:15.374000,2017-08-10T13:04:23.945000
alimentacion,Minimarket Virgen del Valle,CL,Calle,Jose de Arroyo,1,38400,38028,Puerto de la Cruz,Ed Girasol,,,922074616.0,,-16.55112164,28.41568886,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion supermercados,Minimercado Moka,CL,Calle,Balcon del Atlantico,11,38632,38006,Arona,El Fraile,,,922734205.0,0.0,-16.66908739,28.012136,2016-05-09T12:45:15.374000,2015-08-04T12:35:04.641000
alimentacion supermercados,Minimercado Nuevo Exito,AV,Avenida,Los Menceyes,296,38320,38023,La Laguna,Ur Princesa Iballa,,,922670600.0,,-16.288808,28.46857799,2016-05-09T12:45:15,2016-06-29T10:30:34.487000
alimentacion panaderia pasteleria,Mis Dulces Creaciones,Cr,Carretera,General TF 217 Norte,,38389,38051,La Victoria,Edif Puente del Rey,,,,,-16.47886531,28.42730903,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion,Mister Snack,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 0 Lc 06,,,,,-16.30078794,28.42637769,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
alimentacion,Moca Bazaar,CL,Calle,Herradores,13,38201,38023,La Laguna,Tunel,www.mocabazaar.com,info@mocabazaar.com,922825397.0,,-16.31661532,28.48824125,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion productos especializados herbolario,Mojos Grupo Buenum,CL,Calle,El Natero,22,38413,38031,Los Realejos,La Cruz Santa,www.buenum.com,info@buenum.com,603459627.0,,-16.56576742,28.37959163,2016-08-09T12:59:18.686000,2023-10-18T14:39:08.082000
alimentacion productos especializados herbolario,Molino de Gofio Adeje,CL,Calle,La Paloma,25,38670,38001,Adeje,,,,922780576.0,,-16.72344446,28.12101047,2016-08-09T12:11:24.144000,2016-08-09T12:11:24.144000
alimentacion productos especializados herbolario,Molino de Gofio Aguagarcia,CL,Calle,Chupadero,78,38355,38043,Tacoronte,Aguagarcia,,,,,-16.40696156,28.4650466,2016-05-09T12:45:15.374000,2015-08-04T13:41:28.887000
alimentacion productos especializados herbolario,Molino de Gofio Doñana,PZ,"Plaza, plazoleta",Cadiz,2,38260,38023,La Laguna,Tejina,,,,,-16.36141178,28.53521444,2016-05-09T12:45:15.374000,2015-08-04T13:52:10.359000
alimentacion productos especializados herbolario,Molino de Gofio El Carmen,CR,Carretera,General TF 342 Icod El Alto,181,38414,38031,Los Realejos,Icod El Alto,,gofioelcarmen@gmail.com,922359138.0,,-16.61658533,28.38092205,2016-05-09T12:45:15.374000,2016-08-09T12:01:12.527000
alimentacion productos especializados herbolario,Molino de Gofio El Palmar,Cl,Calle,La Cruz,4,38489,38010,Buenavista del Norte,El Palmar,,gofioelpalmar@gmail.com,629877872.0,,-16.84628821,28.34444525,2016-08-09T12:24:04.041000,2023-10-18T14:04:54.665000
alimentacion productos especializados herbolario,Molino de Gofio El Sauzal,CL,Calle,San Nicolas,122,38360,38041,El Sauzal,,,molinogofioelsauzal@gmail.com,922561397.0,,-16.42861667,28.47388888,2016-05-09T12:45:15,2024-09-27T10:08:25.542000
alimentacion productos especializados herbolario,Molino de Gofio Granadilla,PZ,"Plaza, plazoleta",San Pedro,7,38600,38017,Granadilla de Abona,,,semidan2006@hotmail.com,922770651.0,922771202.0,-16.577231,28.12701119,2016-05-09T12:45:15.374000,2016-08-09T12:11:24.113000
alimentacion productos especializados herbolario,Molino de Gofio La Escalona,CL,Calle,El Barbecho,26,38614,38052,Vilaflor,La Escalona,www.harinsur.com,info@harinsur.com,922725820.0,922725820.0,-16.6683433,28.1200571,2016-05-09T12:45:15,2016-05-17T11:57:23.166000
alimentacion productos especializados herbolario,Molino de Gofio La Maquina,CL,Calle,Colegio,5,38300,38026,La Orotava,,,molinolamaquina@hotmail.es,922330703.0,0.0,-16.52604061,28.38905453,2016-05-09T12:45:15.374000,2016-06-21T08:59:19.825000
alimentacion productos especializados herbolario,Molino de Gofio La Molineta,CL,Calle,Nuñez de la Peña,61,38202,38023,La Laguna,,gofiolamolineta.com,gofiolamolineta@gofiolamolineta.com,922257155.0,922256277.0,-16.31967979,28.48640247,2016-05-09T12:45:15.374000,2016-08-09T12:11:24.113000
alimentacion productos especializados herbolario,Molino de Gofio La Salud,AV,Avenida,Venezuela,22,38008,38038,Santa Cruz de Tenerife,,,molinolasalud@yahoo.es,922221479.0,,-16.27127626,28.46871805,2016-05-09T12:45:15.374000,2016-06-16T09:10:27.500000
alimentacion productos especializados herbolario,Molino de Gofio Mesa,CR,Carretera,General TF 342 Icod El Alto,127,38414,38031,Los Realejos,Icod El Alto,,,922359184.0,,-16.61326535,28.38307187,2016-05-09T12:45:15.374000,2015-12-02T08:41:21.011000
alimentacion productos especializados herbolario,Monzon Medicinas Naturales,Cl,Calle,Arafo,15,38500,38020,Güimar,,,,922512194.0,,-16.41177755,28.31721436,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion productos especializados herbolario,Multicentro Herbolario Flor,AV,Avenida,Las Palmeras,4,38390,38039,Santa Úrsula,,,herbolarioflor@hotmail.com,922303304.0,0.0,-16.48863289,28.42786683,2016-05-09T12:45:15.374000,2018-04-11T10:52:36.086000
alimentacion supermercados,My Super,Cl,Calle,La Longuera,21,38418,38031,Los Realejos,,,,,,-16.5767957,28.39749537,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
alimentacion,MYL Alimentacion,PG,Polígono,Industrial Valle de Guimar,0,38509,38011,Candelaria,PG GUIMAR MZ 9 PARC 5,,,922505040.0,,-16.36885396,28.34517534,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion comidas preparadas,Nate Comidas Preparadas,AV,Avenida,Islas Canarias,107,38007,38038,Santa Cruz de Tenerife,Barrio Cruz del Señor Ed Cruz de Mayo,,,922230288.0,,-16.2717,28.46433799,2016-05-09T12:45:15.374000,2016-02-29T09:30:23.580000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Adelantado,4,38002,38038,Santa Cruz de Tenerife,,www.naturhouse.com,,822250047.0,,-16.25114361,28.46862971,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Los Panaderos,2,38611,38017,Granadilla de Abona,San Isidro Ed La Ermita Lc 3-1,www.naturhouse.com,,922394280.0,,-16.558027,28.07916399,2016-05-09T12:45:15.374000,2016-01-05T10:24:51.662000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Santa Maria Soledad Torres Acosta,3,38320,38023,La Laguna,La Cuesta,www.naturhouse.com,,,,-16.29225726,28.46897019,2016-05-09T12:45:15,2016-08-03T10:44:10.167000
alimentacion productos especializados herbolario,Natur House,CL,Calle,San Juan,72,38204,38023,La Laguna,,www.naturhouse.com,noemiqgar@naturhouse.com,922263949.0,,-16.318101,28.48572899,2016-05-09T12:45:15.374000,2015-08-05T08:33:50.646000
alimentacion productos especializados herbolario,Natur House,AV,Avenida,Taco,176,38108,38023,La Laguna,Taco,www.naturhouse.com,taconaturahouse@gmail.com,922258097.0,,-16.298835,28.44746599,2016-05-09T12:45:15.374000,2018-01-15T12:18:54.482000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Padre Jesus Mendoza,6,38509,38011,Candelaria,Lc 4,WWW.NATURHOUSE.ES,CANDELARIANATURHOUSE@GMAIL.COM,922525102.0,,-16.37020927,28.35565731,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
alimentacion productos especializados herbolario,Natur House,CL,Calle,San Antonio,25,38202,38023,La Laguna,,www.naturhouse.com,juanantoniod@hotmail.com,922254514.0,,-16.322101,28.48901699,2016-05-09T12:45:15.374000,2015-08-04T13:58:49.036000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Alfonso Trujillo,4,38300,38026,La Orotava,Ed Temait III Lc 4,www.naturhouse.com,,,,-16.51945181,28.39309231,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
alimentacion productos especializados herbolario,Natur House,CL,Calle,San Juan Bosco,2,38300,38026,La Orotava,,www.naturhouse.com,naturhouserotava@gmail.com,922336516.0,,-16.5199,28.39269499,2016-05-09T12:45:15.374000,2016-03-01T12:37:09.382000
alimentacion productos especializados herbolario,Natur House,CL,Calle,La Longuera,38,38418,38031,Los Realejos,El Toscal Longuera,www.naturhouse.com,naturhouselonguera@hotmail.com,922362835.0,,-16.57690601,28.3976593,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
alimentacion productos especializados herbolario,Natur House,AV,Avenida,Chayofita,9,38650,38006,Arona,Los Cristianos Ed Raquel Park Lc 14,www.naturhouse.com,,922750938.0,0.0,-16.71653156,28.056223,2016-05-09T12:45:15.374000,2017-08-24T09:02:08.037000
alimentacion productos especializados herbolario,Natur House,CR,Carretera,General TF 28 Sur,173,38626,38006,Arona,Valle San Lorenzo Ed Fatima,www.naturhouse.com,ferrera_3@hotmail.com,922765395.0,0.0,-16.66348693,28.08757998,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion productos especializados herbolario,Natur House,AV,Avenida,Los Majuelos,25,38107,38038,Santa Cruz de Tenerife,El Sobradillo,www.naturhouse.com,,,,-16.31363785,28.44190023,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Benavides,49,38004,38038,Santa Cruz de Tenerife,,www.naturhouse.com,,922031432.0,,-16.25915682,28.46741938,2016-05-09T12:45:15.374000,2015-08-05T07:57:56.127000
alimentacion productos especializados herbolario,Natur House,AV,Avenida,Islas Canarias,124,38007,38038,Santa Cruz de Tenerife,,www.naturhouse.com,tenerife1@naturhouse.com,922226496.0,,-16.2694983,28.4653594,2016-05-09T12:45:15,2018-03-22T14:38:05.621000
alimentacion productos especializados herbolario,Natur House,CL,Calle,Alvaro Rodriguez Lopez,22,38005,38038,Santa Cruz de Tenerife,,www.naturhouse.com,,,,-16.25855142,28.45787071,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
alimentacion,Natur House,CL,Calle,San Juan,72,38202,38023,La Laguna,,,,922263949.0,,-16.31808062,28.48576266,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion productos especializados herbolario,Natur Salud,CL,Calle,El Toscal,3,38418,38031,Los Realejos,El Toscal Longuera,,rtapas.natursalud@hotmail.com,922363690.0,,-16.57538649,28.39926704,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
alimentacion productos especializados herbolario,Natural Aloe,CL,Calle,Barcelona,6,38204,38023,La Laguna,,,,922264251.0,,-16.315103,28.48566799,2016-05-09T12:45:15.374000,2015-08-05T08:36:24.706000
alimentacion productos especializados herbolario,Naturaleza Sana,CL,Calle,Mendez Nuñez,78,38002,38038,Santa Cruz de Tenerife,,,info2@naturalezasana.es,922246365.0,0.0,-16.25205362,28.47217671,2016-05-09T12:45:15.374000,2018-01-17T12:41:18.044000
alimentacion productos especializados herbolario,Naturhouse,CR,Carretera,General TF 152 Norte,26,38350,38043,Tacoronte,La Estacion Lc 2,www.naturhouse.com,,922341420.0,,-16.41647492,28.47595503,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
alimentacion comidas preparadas,Neptuno Comidas para llevar,PS,Paseo,Picacho,5,38612,38017,Granadilla de Abona,El Medano,,picachomedanosociedadlimitada@hotmail.com,922178492.0,,-16.537594,28.04418609,2016-05-09T12:45:15.374000,2017-01-27T07:51:59.969000
alimentacion,Nordic Shop,PG,Polígono,Industrial La Gañania,sn,38419,38031,Los Realejos,PG La Gañania,www.alfinaiberica.com,info@alfinaiberica.com,922302310.0,922304174.0,-16.57621513,28.38258431,2016-05-09T12:45:15,2023-11-13T13:15:31.335000
alimentacion productos especializados herbolario,Nutricion Y Soluciones,CR,Carretera,Provincial TF 217,135,38399,38039,Santa Úrsula,,,,664255408.0,,-16.50146593,28.42004386,2016-05-09T12:45:15,2018-04-11T13:01:36.123000
alimentacion productos especializados herbolario,Nutrybox,CL,Calle,Tenerife,2,38612,38017,Granadilla de Abona,El Medano,,diegoricoterra@gmail.com,662068937.0,,-16.5386966,28.0467558,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
alimentacion panaderia pasteleria,Obradores Mi Pan,CL,Calle,La Cerca,15,38680,38019,Guía de Isora,,,,922850325.0,,-16.77857413,28.21271877,2016-05-09T12:45:15.374000,2015-08-04T12:51:52.035000
alimentacion productos especializados herbolario,Oliva Hierbas Aromaticas,LG,"Lugar, zona",La Asomada,2,38611,38017,Granadilla de Abona,Atogo,,,,,-16.590948,28.06319959,2016-05-09T12:45:15.374000,2016-06-21T08:59:19.825000
alimentacion productos especializados herbolario,Oregano Exquisiteces,CL,Calle,Quintin Benito,17,38201,38023,La Laguna,,,,0.0,0.0,-16.314796,28.492692,2016-05-09T12:45:15.374000,2016-06-27T09:31:20.164000
alimentacion mayor,Organizacion de Productores de Tunidos y Pesca Fresca de Tenerife,CL,Calle,Darsena Pesquera,0,38120,38038,Santa Cruz de Tenerife,Z I Darsena Norte Puerto,www.islatuna.com,isidro@islatuna.com,922549119.0,922549336.0,-16.20200407,28.49886904,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
alimentacion supermercados,Overseas Supermarket Import,CL,Calle,Tenbel,22,38639,38035,San Miguel,P I Las Chafiras,www.overseas.es,,922735160.0,922736003.0,-16.61353165,28.04846442,2017-02-15T11:40:07.893000,2017-06-27T10:16:00.045000
alimentacion,Pampatar,CR,Carretera,General TF 154 Portezuelo Las Toscas,53,38292,38046,Tegueste,El Socorro,,pampatar@idecnet.com,922544309.0,922150205.0,-16.353533,28.52036899,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
alimentacion congelados,Pampatar,CM,Camino,Real TF 237,109,38355,38043,Tacoronte,Agua Garcia,,,,,-16.40258867,28.46845909,2018-05-09T09:12:51.410000,2018-05-29T10:38:35.679000
alimentacion panaderia pasteleria,Pan del Pueblo,CL,Calle,Obispo Lopez Augusto,1,38320,38023,La Laguna,,www.pandelpueblo.com,info@pandelpueblo.com,922897693.0,,-16.28635665,28.46704815,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion panaderia pasteleria,Pan del Pueblo,CL,Calle,Obispo Lopez Augusto,1,38320,38023,La Laguna,,,,,,-16.286376,28.4671069,2016-05-09T12:45:15,2018-01-16T10:17:02.865000
alimentacion panaderia pasteleria,Pan Via,RB,Rambla,Pulido,29,38004,38038,Santa Cruz de Tenerife,,,,922035533.0,,-16.25775705,28.46742152,2016-05-09T12:45:15,2016-04-20T13:20:16
alimentacion panaderia pasteleria,Pan y Churros La Salud,CL,Calle,El Casino,2,38280,38046,Tegueste,,www.facebook.com/PanYChurrosLaSaludTegueste,,922545718.0,,-16.33674836,28.52305019,2016-05-09T12:45:15.374000,2016-07-12T07:24:22.246000
alimentacion panaderia pasteleria,Pan y Mucho Mas,CL,Calle,Cruz Verde,15,38003,38038,Santa Cruz de Tenerife,,,,638626676.0,,-16.24923967,28.46621434,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion panaderia pasteleria,Panaderia,RB,Rambla,General Garcia Escamez,1,38009,38038,Santa Cruz de Tenerife,Garcia Escamez Mercado de la Abejera Lc 06,,,,,-16.27273904,28.45472952,2017-03-15T12:44:41.275000,2017-03-15T12:44:41.275000
alimentacion panaderia pasteleria,Panaderia Aitor Gonzalez Flores,CL,Calle,Farrobillo,40,38390,38039,Santa Úrsula,El Farrobillo,,,922300328.0,,-16.4825108,28.42307413,2016-11-09T10:22:08,2018-04-11T13:01:36.123000
alimentacion panaderia pasteleria,Panaderia Alemana Die Backerei,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Patio Central 27,,,686349582.0,,-16.251715,28.46300699,2016-05-09T12:45:15.374000,2018-01-22T14:31:02.739000
alimentacion panaderia pasteleria,Panaderia Alteza,RB,Rambla,Los Menceyes,14,38509,38011,Candelaria,Rs Rambla,,,0.0,0.0,-16.36556456,28.36683682,2016-05-09T12:45:15.374000,2015-11-25T14:55:46.448000
alimentacion panaderia pasteleria,Panaderia Alteza,CR,Carretera,General TF 28 Sur,96,38626,38006,Arona,Valle San Lorenzo,,,0.0,0.0,-16.65572729,28.09109551,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion panaderia pasteleria,Panaderia Alteza,CL,Calle,Simon Bolivar,27,38009,38038,Santa Cruz de Tenerife,Bo Tio Pino,,,,,-16.274534,28.46060399,2016-05-09T12:45:15.374000,2017-02-20T12:41:02.449000
alimentacion panaderia pasteleria,Panaderia Alteza,AV,Avenida,Isora,107,36680,38019,Guía de Isora,Guia de Isora,,alteza19@grupojesuman.es,600987289.0,,-16.78358872,28.21403455,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
alimentacion panaderia pasteleria,Panaderia Alteza,CL,Calle,Alvarez de Lugo,53,38004,38038,Santa Cruz de Tenerife,,,,,,-16.25815913,28.46651471,2016-05-09T12:45:15.374000,2015-08-05T07:57:56.127000
alimentacion panaderia pasteleria,Panaderia Alteza,CL,Calle,Felipe Pedrell,5,38007,38038,Santa Cruz de Tenerife,,,,671690345.0,,-16.27079393,28.46507867,2016-05-09T12:45:15.374000,2015-11-25T14:55:46.448000
alimentacion supermercados,PANADERiA ALTEZA,AV,Avenida,Reina Sofia,4,38687,38019,Guía de Isora,Playa de San Juan,,alteza19@grupojesuman.es,600987289.0,,-16.81659104,28.18315827,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
alimentacion panaderia pasteleria,Panaderia Alvarez Paez,CL,Calle,Palo Blanco,58,38415,38031,Los Realejos,Palo Blanco,,,,,-16.5780736,28.36511958,2016-05-09T12:45:15.374000,2015-08-05T07:41:48.951000
alimentacion panaderia pasteleria,Panaderia Angelito,CR,Carretera,General TF 152 Norte,178,38360,38041,El Sauzal,,,,922561085.0,,-16.43208889,28.47226388,2016-05-09T12:45:15.374000,2024-09-27T10:08:25.542000
alimentacion panaderia pasteleria,Panaderia Arico Viejo,CR,Carretera,General TF 28 Sur,13,38589,38005,Arico,Arico Viejo,,,922768100.0,,-16.48042734,28.18304025,2016-05-09T12:45:15.374000,2015-08-04T11:52:15.690000
alimentacion panaderia pasteleria,Panaderia Belga,CL,Calle,Luis Alvarez Cruz,12,38631,38006,Arona,Las Galletas,,,0.0,0.0,-16.65527592,28.00849372,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
alimentacion panaderia pasteleria,Panaderia Bolleria Arico,PG,Polígono,Industrial Eras Altas,0,38592,38005,Arico,Pg Las Eras Altas,,,922706279.0,922706279.0,-16.43193171,28.19559613,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion panaderia pasteleria,Panaderia Bolleria Arico,PG,Polígono,Industrial Eras Altas,0,38592,38005,Arico,Pg Las Eras Altas,,,922706279.0,922706279.0,-16.43193096,28.19559444,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion panaderia pasteleria,Panaderia Bolleria La Meia Luna,RB,Rambla,Santa Cruz,34,38004,38038,Santa Cruz de Tenerife,,,,922098547.0,,-16.2603883,28.46866102,2016-05-09T12:45:15.374000,2016-06-27T12:12:11.885000
alimentacion panaderia pasteleria,Panaderia Bolleria Quintero,CL,Calle,Guanches,70,38399,38039,Santa Úrsula,La Corujera,,panaderiaquinterosc@gmail.com,615926061.0,,-16.49275016,28.41562433,2016-05-09T12:45:15,2018-04-11T13:01:36.123000
