actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
asociación deportiva,Club Deportivo Colombofilo Carreton Valle Guimar,CL,Calle,Cruz del Valle,5,38550.0,38004,Arafo,,,,619021513.0,,-16.41808032,28.33786001,2016-08-29T13:23:45,2016-08-29T13:23:45
asociación deportiva,Club Deportivo De Actividades Subacuaticas Squalo,AV,Avenida,Las Palmeras,4,38390.0,38039,Santa Úrsula,Ed Las Palmeras Bq A-102,,,922304240.0,,-16.48848651,28.42751821,2016-05-09T12:45:15,2016-06-01T12:26:08
asociación deportiva,Club Deportivo de Ajedrez Las Torres de Adeje,CL,Calle,Piedra Redonda,11,38670.0,38001,Adeje,La Postura Vd 17,,,922710602.0,,-16.7296391,28.12190856,2016-05-09T12:45:15,2016-04-07T12:14:56
asociación deportiva,Club Deportivo De Artes Marciales Kuro Obi,CL,Calle,La Audiencia,55,38280.0,38046,Tegueste,,,,670001447.0,,-16.33709356,28.52444255,2016-05-09T12:45:15,2016-05-24T09:53:31
asociación deportiva,Club Deportivo De Bolas Bodega Racing,CR,Carretera,Nueva Corujera,41,38399.0,38039,Santa Úrsula,La Corujera,,,,,-16.49811536,28.4176284,2016-05-09T12:45:15,2015-11-13T08:43:57
asociación deportiva,Club Deportivo De Montaña Chimaque,CR,Carretera,Provincial TF 217,30,38390.0,38039,Santa Úrsula,,,,922300335.0,,-16.49398785,28.42535893,2016-05-09T12:45:15,2018-02-05T14:20:50
asociación deportiva,Club Deportivo de Squash Romagoy,CL,Calle,Olimpio,2,38360.0,38041,El Sauzal,Complejo Deportivo El Sauzal,,,665228954.0,,-16.43051764,28.47946933,2018-05-16T10:30:44,2022-04-28T14:05:22.728000
asociación deportiva,Club Deportivo Dolphins Tenerife,CL,Calle,La Pascuala,14,38428.0,38034,San Juan de la Rambla,San Jose,,,639315474.0,,-16.64660865,28.38220481,2016-05-09T12:45:15,2016-04-18T12:08:46
asociación deportiva,Club Deportivo Domino Camarilla,CL,Calle,Curva Juan Pestano,3,38530.0,38011,Candelaria,Igueste de Candelaria,,,922502895.0,,-16.36626947,28.38237539,2016-05-09T12:45:15,2016-05-24T14:11:58
asociación deportiva,Club Deportivo Dude Boxing,CL,Calle,Obispo Perez Caceres,54,38509.0,38011,Candelaria,,es-es.facebook.com/pg/Dudeboxingclub,,615661882.0,,-16.37015682,28.35431054,2016-05-09T12:45:15,2016-02-17T13:09:42
asociación deportiva,Club Deportivo Escultsoli,CL,Calle,La Caldera,21,38399.0,38039,Santa Úrsula,La Corujera,,,628375019.0,,-16.49589534,28.4165146,2016-05-09T12:45:15,2015-08-04T13:34:28
asociación deportiva,Club Deportivo Faro A Faro,CR,Carretera,España TF 217,94,38390.0,38039,Santa Úrsula,Pl 2,,,600480132.0,,-16.48537021,28.42376532,2016-05-09T12:45:15,2018-02-05T13:09:39
asociación deportiva,Club Deportivo Fedacar Motorsport,CR,Carretera,General TF 351 San Jose,59,38428.0,38034,San Juan de la Rambla,San Jose Los Quevedos,,,922360012.0,,-16.64221835,28.38094609,2016-05-09T12:45:15,2024-09-27T10:00:39.057000
asociación deportiva,Club Deportivo Fenomeno Canaryrum,CL,Calle,Baleares,8,38660.0,38001,Adeje,Torviscas Alto Ed Balcon del Atlantico IV Ap 203A,,,637244871.0,,-16.72255734,28.08698356,2016-10-27T09:58:36,2017-08-10T12:28:10
asociación deportiva,Club Deportivo Freddy Lee Motor Sport,AV,Avenida,Maritima,31,38509.0,38011,Candelaria,Las Caletillas Ed Chipaz Pl 3 Vd 205,,,677177752.0,,-16.36342816,28.36742028,2016-05-24T14:22:56,2017-10-03T08:59:48
asociación deportiva,Club Deportivo Freeride,CL,Calle,Barbuzano,2,38280.0,38046,Tegueste,,,,670813034.0,,-16.34101933,28.52099958,2016-05-09T12:45:15,2016-06-28T08:55:45
asociación deportiva,Club Deportivo FS Tegueste Super Las Canteras,CR,Carretera,General TF 13 Punta Hidalgo,108,38292.0,38046,Tegueste,Pedro Alvarez,,,922540524.0,,-16.31927928,28.51679589,2016-05-09T12:45:15,2015-08-04T13:50:59
asociación deportiva,Club Deportivo Futbol Sala Chaboyme Arico,LG,"Lugar, zona",Vista El Balo,25,38592.0,38005,Arico,Icor,,,922161178.0,922162902.0,-16.45938719,28.21084461,2016-05-09T12:45:15,2018-03-22T10:15:44
asociación deportiva,Club Deportivo Gimnasia Gitmica Ursel,CL,Calle,Finca Pastor,15,38390.0,38039,Santa Úrsula,Polideportivo Municipal,,,651535456.0,,-16.48470605,28.42667782,2016-05-09T12:45:15,2018-02-09T08:37:38
asociación deportiva,Club Deportivo Gope Boxing Santa Ursula,CL,Calle,Beneharo,6,38390.0,38039,Santa Úrsula,,,,922302866.0,,-16.49203324,28.42010489,2016-05-09T12:45:15,2015-08-04T13:34:28
asociación deportiva,Club Deportivo Grupo Montaña Pico La Grieta,CL,Calle,Molino del Viento,5,38428.0,38034,San Juan de la Rambla,San Jose,,,922350199.0,,-16.64720501,28.37762893,2016-05-09T12:45:15,2015-08-04T13:13:28
asociación deportiva,Club Deportivo Guerreras Canarias,CJ,Callejón,Los Chicharros,3,38280.0,38046,Tegueste,El Murgaño,,,687153318.0,,-16.34511383,28.52550872,2016-05-09T12:45:15,2018-05-24T17:22:06
asociación deportiva,Club Deportivo Gyomson Hwarang-Do,AV,Avenida,Maritima,179,38520.0,38011,Candelaria,Las Caletillas,,,922506034.0,,-16.36210061,28.3811257,2018-05-15T13:37:28.614000,2018-07-02T12:25:14.548000
asociación deportiva,Club Deportivo Hippocampus,CL,Calle,Felix Casanova de Ayala,17,38678.0,38001,Adeje,Armeñime,,,922713333.0,,-16.75391444,28.13232014,2016-11-03T07:51:17,2018-02-08T12:36:45
asociación deportiva,Club Deportivo Ibate,CL,Calle,Monseñor Agustin Yanes Valer,2,38470.0,38042,Los Silos,Ex-Convento San Sebastian,,,696135402.0,,-16.8172458,28.3651961,2016-05-09T12:45:15,2017-09-25T09:03:57
asociación deportiva,Club Deportivo Inspiradoras de Daute,AV,Avenida,Daute,11,38480.0,38010,Buenavista del Norte,,,,659758360.0,,-16.85033349,28.3731256,2016-05-09T12:45:15,2015-08-04T13:00:27
asociación deportiva,Club Deportivo Invictus,CL,Calle,Juan Torres Gil,50,38509.0,38011,Candelaria,Araya Esq Cr General TF 28,,,677539560.0,,-16.37864789,28.35739539,2016-05-09T12:45:15,2018-11-14T14:08:04.912000
asociación deportiva,Club Deportivo Jameo,CL,Calle,Hoya Molino,25,38510.0,38011,Candelaria,Barranco Hondo,,,922509481.0,,-16.34691072,28.39750045,2018-05-15T13:32:48,2018-06-04T13:36:47
asociación deportiva,Club Deportivo Jarry de Tenerife,TR,Transversal,Los Celajes,16,38441.0,38018,La Guancha,Santa Catalina,,,922129030.0,,-16.66729608,28.38692181,2017-10-31T12:40:31,2017-10-31T12:40:31
asociación deportiva,Club Deportivo Jiribilla Climbing Evolution,RB,Rambla,Doctor Perez,5,38390.0,38039,Santa Úrsula,Ed Maria Victoria Lc 51,,,651377645.0,,-16.4908419,28.42614968,2016-05-09T12:45:15,2018-02-09T08:37:38
asociación deportiva,Club Deportivo Joroan Daute Team Racing,CL,Calle,Leopoldo de la Rosa Olivera,49,38479.0,38042,Los Silos,Fatima,,,666658958.0,,-16.81522364,28.3695892,2016-05-09T12:45:15,2017-07-17T14:03:32
asociación deportiva,Club Deportivo Jose Y Cristo Motor,CL,Calle,Lomo Guanche,15,38428.0,38034,San Juan de la Rambla,San Jose,,,922360434.0,,-16.64671335,28.37434586,2016-05-09T12:45:15,2015-08-04T13:13:28
asociación deportiva,Club Deportivo Juan Pacheco,Cl,Calle,Puldon Natero,2,38413.0,38031,Los Realejos,A,,ansdefensapersonal@gmail.com,637340166.0,,-16.56717932,28.37907386,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asociación deportiva,Club Deportivo Juclar,CL,Calle,Zacatin,5,38399.0,38039,Santa Úrsula,,,,667267909.0,,-16.48869472,28.41390309,2016-05-09T12:45:15,2018-05-08T12:44:25.987000
asociación deportiva,Club Deportivo Juventud Interian,CL,Calle,La Ola,1,38460.0,38042,Los Silos,La Caleta de Interian,,,922840416.0,,-16.79650821,28.37502164,2016-05-09T12:45:15,2015-08-04T13:03:22
asociación deportiva,Club Deportivo Juventud Silense,CM,Camino,Canape,15,38479.0,38042,Los Silos,Bo Fatima,,,922840759.0,,-16.81283177,28.37219077,2018-02-19T08:04:47,2019-02-14T09:34:02.390000
asociación deportiva,Club Deportivo Karate Ohara,CL,Calle,La Bastona,16,38390.0,38039,Santa Úrsula,,,,667877944.0,,-16.48825841,28.42460721,2018-02-01T10:37:54,2018-02-01T10:37:54
asociación deportiva,Club Deportivo La Bajeta,CM,Camino,El Puertito,2,38240.0,38023,La Laguna,Punta del Hidalgo,asociacion435.tenerifesolidario.org,clubdesuflabajeta@hotmail.com,610518654.0,,-16.33117558,28.56611941,2017-09-26T13:01:53,2018-02-08T12:36:45
asociación deportiva,Club Deportivo La Galerna Uno,LG,"Lugar, zona",Club Nautico La Galera,22,38530.0,38011,Candelaria,Ed Serviola,,,922500915.0,,-16.36525277,28.36188242,2018-05-15T13:54:51.462000,2018-07-02T12:30:40.774000
asociación deportiva,Club Deportivo Las Riendas,CM,Camino,Subida El Pulpito,81,38292.0,38046,Tegueste,Montaña El Pulpito,,,607912215.0,,-16.34504965,28.49789344,2016-05-09T12:45:15,2015-09-01T09:44:14
asociación deportiva,Club Deportivo Los Garfios,CL,Calle,Las Manzanas,3,38280.0,38046,Tegueste,,,,922542057.0,,-16.3319485,28.52410437,2016-05-09T12:45:15,2015-08-04T13:51:37
asociación deportiva,Club Deportivo Los Paniers,RB,Rambla,Los Menceyes,23,38509.0,38011,Candelaria,Pl 2 Vd 3,,,609851133.0,,-16.36589214,28.36712066,2016-05-09T12:45:15,2016-06-01T13:27:09
asociación deportiva,Club Deportivo Lucha Brisastella del Sur,CM,Camino,Lomo Tose,36,38570.0,38012,Fasnia,,,,649618998.0,,-16.43490015,28.24416155,2017-07-12T12:25:56,2017-07-12T12:25:56
asociación deportiva,Club Deportivo Lucha La Cuna de Tradiciones de Tegueste,CL,Calle,El Casino,42,38280.0,38046,Tegueste,,,,,,-16.33999627,28.52300604,2016-05-09T12:45:15,2018-12-03T11:48:28.997000
asociación deportiva,Club Deportivo Mayoral,CL,Calle,Alcalde Leoncio Delgado,6,38399.0,38039,Santa Úrsula,Sb Corujera,,,639676175.0,,-16.50126949,28.41979956,2016-05-09T12:45:15,2018-02-05T12:33:15
asociación deportiva,Club Deportivo Moquinal Pedro Alvarez,CM,Camino,La Pacheca,4,38292.0,38046,Tegueste,Pedro Alvarez,,,629854861.0,,-16.3161633,28.52139134,2016-05-09T12:45:15,2015-08-04T13:50:59
asociación deportiva,Club Deportivo Morales Sport Racing,CL,Calle,Jose Manuel Rodriguez Amador,40,38428.0,38034,San Juan de la Rambla,Las Rosas,,,,,-16.6367886,28.37454708,2017-09-22T09:57:01,2018-02-08T12:36:45
asociación deportiva,Club Deportivo Morales Sport Racing,CL,Calle,Jose Manuel Rodriguez Amador,40,38428.0,38034,San Juan de la Rambla,Las Rosas,,,,,-16.63834297,28.37499877,2017-09-22T09:57:01,2018-02-08T12:36:45
asociación deportiva,Club Deportivo Morre Competicion Minibike,CL,Calle,Goya,25,38399.0,38039,Santa Úrsula,Cuesta de la Villa Bo Antonio Afonso,,,922300143.0,,-16.49959593,28.41719468,2016-05-09T12:45:15,2015-08-04T13:34:28
asociación deportiva,Club Deportivo Motoclub Punta Daute,CM,Camino,Canape,58,38470.0,38042,Los Silos,Bo Fatima,,,922841131.0,,-16.81278612,28.36858504,2016-05-09T12:45:15,2019-02-14T09:34:02.390000
asociación deportiva,Club Deportivo Motoclub Quadarico,CL,Calle,El Pino,6,38593.0,38005,Arico,Rio de Arico,,,636913269.0,928768182.0,-16.52398114,28.14068433,2016-05-09T12:45:15,2015-08-04T11:53:28
asociación deportiva,Club Deportivo Multiaventuras Atrac,TR,Transversal,Los Celajes,6,38441.0,38018,La Guancha,Santa Catalina,,,,,-16.66331253,28.38759627,2017-10-31T12:40:31,2017-10-31T12:40:31
asociación deportiva,Club Deportivo Najite De Tegueste,CL,Calle,El Carmen,52,38280.0,38046,Tegueste,,,,646105450.0,,-16.33752002,28.52544216,2016-05-09T12:45:15,2016-07-12T07:24:22
asociación deportiva,Club Deportivo Natacion Agua Dulce Los Silos,CL,Calle,Isla de La Palma,2,38479.0,38042,Los Silos,Puertito de Los Silos,,,659110986.0,,-16.81236514,28.37579887,2016-10-11T09:06:07,2017-07-17T13:50:32
asociación deportiva,Club Deportivo Natacion Waterpolo Timbeque,AV,Avenida,Los Pesqueros,7,38390.0,38039,Santa Úrsula,Complejo Polideportivo La Quinta,,,646717115.0,,-16.4902635,28.42969464,2016-05-09T12:45:15,2016-11-09T11:37:25
asociación deportiva,Club Deportivo Neftali Motor Sport,CR,Carretera,General TF 154 Portezuelo Las Toscas,47,38292.0,38046,Tegueste,El Socorro San Luis,,,922150289.0,,-16.35300576,28.52091614,2016-05-09T12:45:15,2016-05-24T09:53:31
asociación deportiva,Club Deportivo Nekes de Tegueste,CL,Calle,Nueva,4,38280.0,38046,Tegueste,,,,646105450.0,,-16.33718363,28.52205181,2016-05-09T12:45:15,2016-05-24T09:53:31
asociación deportiva,Club Deportivo Niros,RB,Rambla,Doctor Perez,58,38390.0,38039,Santa Úrsula,,,,922301899.0,,-16.48794203,28.42634101,2016-05-09T12:45:15,2018-02-05T12:46:39
asociación deportiva,Club Deportivo Parapente Altitud Oeste,CR,Carretera,La Vera Alta,39,38428.0,38034,San Juan de la Rambla,,,,617447349.0,,-16.63197053,28.38111114,2016-05-09T12:45:15,2015-08-04T13:13:28
asociación deportiva,Club Deportivo Parapente Tenerife,CL,Calle,Cupreso,4,38390.0,38039,Santa Úrsula,Cuesta de la Villa Rs Carolina II Vd A4-4,parapentecanarias.com,,629456944.0,,-16.4985962,28.41997501,2016-05-09T12:45:15,2018-04-02T10:00:23.482000
asociación deportiva,Club Deportivo Patricio Gonzalez Motorsport,CM,Camino,Pino Alto,142,38399.0,38039,Santa Úrsula,La Corujera,,,607646477.0,,-16.50012097,28.40639599,2016-05-09T12:45:15,2017-07-20T10:13:19
asociación deportiva,Club Deportivo Pesca Aguican,CL,Calle,La Morra,19,38509.0,38011,Candelaria,,,,607968315.0,,-16.37026126,28.3576838,2016-05-09T12:45:15,2015-08-04T10:53:32
asociación deportiva,Club Deportivo Pila de Garrote Axantemir,CL,Calle,Isidoro Luz,8,38390.0,38039,Santa Úrsula,,,,629071908.0,,-16.48840591,28.4261628,2016-05-09T12:45:15,2018-02-09T08:41:40
asociación deportiva,Club Deportivo Portezuelo,CL,Calle,Las Escuelas,4,38292.0,38046,Tegueste,El Portezuelo Alto,,,620959539.0,922150915.0,-16.35321285,28.49377901,2017-11-21T12:25:38,2017-11-21T12:25:38
asociación deportiva,Club Deportivo Pozo Virgen de Candelaria,CL,Calle,Santa Ana,39,38509.0,38011,Candelaria,,,,922528310.0,,-16.37252892,28.35262382,2016-05-09T12:45:15,2015-08-04T10:53:32
asociación deportiva,Club Deportivo Puertito De Daute,CL,Calle,Auditorium,1,38470.0,38042,Los Silos,,,,,,-16.81957407,28.36619034,2016-05-09T12:45:15,2018-02-21T09:07:34
asociación deportiva,Club Deportivo Quinta Santa Ursula,CL,Calle,Las Folias,11,38390.0,38039,Santa Úrsula,Lc 03B,,,922337751.0,,-16.49970996,28.4218919,2016-05-09T12:45:15,2018-02-06T08:04:16
asociación deportiva,Club Deportivo Raijohfra Taekwondo Santa Ursula,CL,Calle,La Bastona,69,38390.0,38039,Santa Úrsula,,,,622062266.0,,-16.48643197,28.42125747,2018-02-01T10:37:54,2018-02-01T10:37:54
asociación deportiva,Club Deportivo regatas Escuela de Vela Colon,AV,Avenida,Colon,5,38660.0,38001,Adeje,San Eugenio Puerto Colon,,,,,-16.73654998,28.07900926,2018-05-14T13:09:14,2018-06-28T15:01:51
asociación deportiva,Club Deportivo Romiso,CR,Carretera,España TF 217,42,38390.0,38039,Santa Úrsula,,,,690957639.0,,-16.48941696,28.42535278,2016-05-09T12:45:15,2016-05-23T10:21:03
asociación deportiva,Club Deportivo Sambar Sport,CL,Calle,Los Balos,11,38441.0,38018,La Guancha,Santa Catalina,,,922350412.0,,-16.65757315,28.3924101,2016-05-09T12:45:15,2015-08-04T13:14:16
asociación deportiva,Club Deportivo San Andres,CL,Calle,Guillen,6,38120.0,38038,Santa Cruz de Tenerife,San Andres,,,,,-16.19236847,28.50520004,2016-05-09T12:45:15,2016-11-22T13:12:41
asociación deportiva,Club Deportivo San Jose San Juan de la Rambla,Av,Avenida,La Libertad,12,38420.0,38034,San Juan de la Rambla,,,,922360495.0,,-16.64934586,28.3942327,2016-05-09T12:45:15,2024-09-27T09:52:23.664000
asociación deportiva,Club Deportivo San Juan Tenerife Norte,CL,Calle,La Fuentita,11,38428.0,38034,San Juan de la Rambla,,,,,,-16.63211035,28.38189362,2016-05-09T12:45:15,2015-08-04T13:13:28
asociación deportiva,Club Deportivo San Marcos,Cm,Camino,Las Charnecas,9,38430.0,38022,Icod de los Vinos,,,clubdeportivosanmarcos@hotmail.com,922815384.0,,-16.7120205,28.37521187,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociación deportiva,Club Deportivo Siulnas,CR,Carretera,Nueva Corujera,113,38399.0,38039,Santa Úrsula,La Corujera,,,622304013.0,,-16.50076973,28.41113166,2016-05-09T12:45:15,2018-02-08T12:36:45
asociación deportiva,Club Deportivo Slot Solemaso,CL,Calle,Antiguo Calvario,0,38390.0,38039,Santa Úrsula,El Calvario,es-es.facebook.com/pg/Club-de-Slot-Solemaso,,639746773.0,,-16.4993992,28.42334748,2016-05-09T12:45:15,2018-04-02T09:36:10.035000
asociación deportiva,Club Deportivo Sociedad Cazadores Amarnia,CL,Calle,Francisco Torres Coello,7,38520.0,38011,Candelaria,Igueste de Candelaria,,,922500846.0,922500019.0,-16.3738362,28.38229473,2016-05-09T12:45:15,2018-07-02T10:27:18.948000
asociación deportiva,Club Deportivo Sociedad Colombofila Isla baja,AV,Avenida,Daute,11,38480.0,38010,Buenavista del Norte,,,,,,-16.85029296,28.37309143,2016-05-09T12:45:15,2023-10-18T14:41:54.296000
asociación deportiva,Club Deportivo Sociedad de Caza Parada Acentejo Portillo,CR,Carretera,España TF 217,120,38398.0,38039,Santa Úrsula,,,,649813206.0,,-16.48327069,28.42484986,2016-05-09T12:45:15,2018-02-09T13:47:27
asociación deportiva,Club Deportivo Sociedad de Cazadores Los Laureles,PZ,"Plaza, plazoleta",San Marcos,6,38280.0,38046,Tegueste,,,,922246788.0,,-16.33661796,28.52341947,2016-05-09T12:45:15,2015-08-04T13:51:37
asociación deportiva,Club Deportivo Sociedad Palomos Deportivos Alparu,CL,Calle,El Casino,7,38280.0,38046,Tegueste,Centro Cultural,,,922652006.0,,-16.33752497,28.52290722,2016-05-09T12:45:15,2015-08-04T13:51:37
asociación deportiva,Club Deportivo Sociedad Tiro Lomo El Pajaro,CL,Calle,La Plaza,14,38510.0,38011,Candelaria,Barranco Hondo Centro Cultural Cho Morrocoyo,,,922509024.0,,-16.3609136,28.40204213,2018-05-15T13:19:47,2018-07-02T10:41:05
asociación deportiva,Club Deportivo Sporting San Jose Rambla,Cl,Calle,Adan Martin Menis,sn,38428.0,38034,San Juan de la Rambla,Los Quevedos,www.sportingsanjose.es,sportingsanjosecf@gmail.com,,,-16.64038168,28.37935174,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociación deportiva,Club Deportivo Sumergente Buceo y Vida,CL,Calle,Chaxiraxi,6,38350.0,38011,Candelaria,,,,679394717.0,,-16.36626577,28.36863532,2018-05-16T08:46:48,2018-11-30T08:58:12.553000
asociación deportiva,Club Deportivo Team Diaz Tegueste Competicion,CR,Carretera,General TF 13 Punta Hidalgo,37,38292.0,38046,Tegueste,Las Canteras Cuesta San Bernabe,,,922153082.0,,-16.31206964,28.51317642,2016-05-09T12:45:15,2015-08-04T13:50:59
asociación deportiva,Club Deportivo Tebik Tegueste,CL,Calle,Las Toscas,42,38292.0,38046,Tegueste,Las Toscas,,,669933536.0,,-16.34917188,28.52258468,2016-05-09T12:45:15,2015-08-04T13:50:59
asociación deportiva,Club Deportivo Teguaco Sport,CL,Calle,Los Pobres,93,38280.0,38046,Tegueste,Ur Los Palomeros,,,922543916.0,,-16.3452934,28.52359099,2016-05-09T12:45:15,2016-07-12T07:24:22
asociación deportiva,Club Deportivo Teguebikeecu,CL,Calle,Los Pobres,3,38280.0,38046,Tegueste,,,,627216128.0,,-16.33823734,28.52443788,2016-05-09T12:45:15,2017-01-18T09:26:51
asociación deportiva,Club Deportivo Tegueste,CR,Carretera,General TF 13 Punta Hidalgo,174,38292.0,38046,Tegueste,Campo Futbol Los Laureles,,,922541403.0,,-16.33020515,28.52026298,2016-05-09T12:45:15,2018-03-20T14:45:30
asociación deportiva,Club Deportivo Tenis De Mesa Temegueste,CL,Calle,La Gorgolana,8,38292.0,38046,Tegueste,Las Canteras,,,922268095.0,,-16.31015182,28.51286762,2016-05-09T12:45:15,2018-10-03T13:52:16.091000
asociación deportiva,Club Deportivo Tenis Sibora Los Silos Natural,CL,Calle,Isla de Gran Canaria,4,38479.0,38042,Los Silos,Puertito de Los Silos,,,922840440.0,,-16.81148337,28.37534927,2016-10-11T09:06:07,2017-07-17T13:50:32
asociación deportiva,Club Deportivo Torviscas Padel Club,CL,Calle,Asturias,7,38660.0,38001,Adeje,Torviscas Alto Ur Balcon del Atlantico Lc 61A,,,667610769.0,,-16.72109671,28.08944355,2016-05-09T12:45:15,2015-10-27T07:22:05
asociación deportiva,Club Deportivo Treflip Los Cristianos,CL,Calle,Baleares,8,38660.0,38001,Adeje,Torviscas Alto Ed Balcon del Atlantico Ap 204C,,,650548995.0,,-16.72259449,28.08685394,2016-10-27T09:58:36,2017-08-10T12:28:10
asociación deportiva,Club Deportivo Triatlon Candetlon,CM,Camino,La Herradura,11,38540.0,38011,Candelaria,Las Cuevecitas,,,606783703.0,,-16.3923779,28.35584863,2016-05-09T12:45:15,2015-08-04T10:52:21
asociación deportiva,Club Deportivo Trifitpro,AV,Avenida,Los Pesqueros,7,38390.0,38039,Santa Úrsula,Complejo Polideportivo La Quinta,,,922337394.0,,-16.49031362,28.42972728,2016-05-09T12:45:15,2016-11-09T11:37:25
asociación deportiva,Club Deportivo Tucanes Beisbol Club,CL,Calle,Molino del Viento,10,38428.0,38034,San Juan de la Rambla,San Jose,,,922201476.0,,-16.64658361,28.37891032,2016-05-09T12:45:15,2015-08-04T13:13:28
asociación deportiva,Club Deportivo Ultimate,CL,Calle,Cañamo,4,38107.0,38038,Santa Cruz de Tenerife,Tincer Las Veredillas,,,617649902.0,,-16.30670135,28.44170342,2016-05-09T12:45:15,2018-12-03T11:49:27.699000
asociación deportiva,Club Deportivo Union Tijarafe Guanche,CL,Calle,Alcalde Fernando Luis,3,38390.0,38039,Santa Úrsula,,,,922300677.0,,-16.49221762,28.42570119,2016-05-09T12:45:15,2018-01-31T13:26:07
